film_id,title,description,release_year,language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,first_name,last_name,category_id
883,Tequila past,A Action-Packed Panorama of a Mad Scientist And a Robot who must Challenge a Student in Nigeria,2006,1,6,4.99,53,17.99,PG,"Commentaries,Behind the Scenes",Dan,Torn,3
885,Texas watch,A Awe-Inspiring Yarn of a Student And a Teacher who must Fight a Teacher in An Abandoned Amusement Park,2006,1,7,0.99,179,22.99,NC-17,Trailers,Rip,Crawford,11
886,Theory mermaid,A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station,2006,1,5,0.99,184,9.99,PG-13,"Deleted Scenes,Behind the Scenes",Cuba,Olivier,2
886,Theory mermaid,A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station,2006,1,5,0.99,184,9.99,PG-13,"Deleted Scenes,Behind the Scenes",Fred,Costner,2
887,Thief pelican,A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft,2006,1,5,4.99,135,28.99,PG-13,"Deleted Scenes,Behind the Scenes",Kirsten,Paltrow,2
888,Thin sagebrush,A Emotional Drama of a Husband And a Lumberjack who must Build a Cat in Ancient India,2006,1,5,4.99,53,9.99,PG-13,Behind the Scenes,Zero,Cage,6
889,Ties hunger,A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat,2006,1,3,4.99,111,28.99,R,Deleted Scenes,Joe,Swank,3
889,Ties hunger,A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat,2006,1,3,4.99,111,28.99,R,Deleted Scenes,Julia,Mcqueen,3
890,Tights dawn,A Thrilling Epistle of a Boat And a Secret Agent who must Face a Boy in A Baloon,2006,1,5,0.99,172,14.99,R,"Trailers,Behind the Scenes",Vivien,Bergen,15
892,Titanic boondock,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,2006,1,3,4.99,104,18.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",Bette,Nicholson,2
893,Titans jerk,A Unbelieveable Panorama of a Feminist And a Sumo Wrestler who must Challenge a Technical Writer in Ancient China,2006,1,4,4.99,91,11.99,PG,Behind the Scenes,Kirsten,Paltrow,14
895,Tomorrow hustler,A Thoughtful Story of a Moose And a Husband who must Face a Secret Agent in The Sahara Desert,2006,1,3,2.99,142,21.99,R,Commentaries,Matthew,Johansson,4
896,Tootsie pilot,A Awe-Inspiring Documentary of a Womanizer And a Pastry Chef who must Kill a Lumberjack in Berlin,2006,1,3,0.99,157,10.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes",Zero,Cage,3
897,Torque bound,A Emotional Display of a Crocodile And a Husband who must Reach a Man in Ancient Japan,2006,1,3,4.99,179,27.99,G,"Trailers,Commentaries",Uma,Wood,7
900,Town ark,A Awe-Inspiring Documentary of a Moose And a Madman who must Meet a Dog in An Abandoned Mine Shaft,2006,1,6,2.99,136,17.99,R,Behind the Scenes,Grace,Mostel,9
900,Town ark,A Awe-Inspiring Documentary of a Moose And a Madman who must Meet a Dog in An Abandoned Mine Shaft,2006,1,6,2.99,136,17.99,R,Behind the Scenes,Val,Bolger,9
901,Tracy cider,A Touching Reflection of a Database Administrator And a Madman who must Build a Lumberjack in Nigeria,2006,1,3,0.99,142,29.99,G,"Trailers,Commentaries,Behind the Scenes",Grace,Mostel,2
902,Trading pinocchio,A Emotional Character Study of a Student And a Explorer who must Discover a Frisbee in The First Manned Space Station,2006,1,6,4.99,170,22.99,PG,"Trailers,Deleted Scenes,Behind the Scenes",Bette,Nicholson,15
903,Traffic hobbit,A Amazing Epistle of a Squirrel And a Lumberjack who must Succumb a Database Administrator in A U-Boat,2006,1,5,4.99,139,13.99,G,"Trailers,Commentaries",Joe,Swank,16
904,Train bunch,A Thrilling Character Study of a Robot And a Squirrel who must Face a Dog in Ancient India,2006,1,3,4.99,71,26.99,R,"Trailers,Deleted Scenes",Rip,Crawford,11
904,Train bunch,A Thrilling Character Study of a Robot And a Squirrel who must Face a Dog in Ancient India,2006,1,3,4.99,71,26.99,R,"Trailers,Deleted Scenes",Julia,Mcqueen,11
906,Tramp others,A Brilliant Display of a Composer And a Cat who must Succumb a A Shark in Ancient India,2006,1,4,0.99,171,27.99,PG,Deleted Scenes,Rip,Crawford,5
908,Trap guys,A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert,2006,1,3,4.99,110,11.99,G,"Commentaries,Behind the Scenes",Vivien,Bergen,9
908,Trap guys,A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert,2006,1,3,4.99,110,11.99,G,"Commentaries,Behind the Scenes",Woody,Hoffman,9
909,Treasure command,A Emotional Saga of a Car And a Madman who must Discover a Pioneer in California,2006,1,3,0.99,102,28.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",Jennifer,Davis,11
910,Treatment jekyll,A Boring Story of a Teacher And a Student who must Outgun a Cat in An Abandoned Mine Shaft,2006,1,3,0.99,87,19.99,PG,"Trailers,Deleted Scenes,Behind the Scenes",Grace,Mostel,7
912,Trojan tomorrow,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,2006,1,3,2.99,52,9.99,PG,"Commentaries,Deleted Scenes",Elvis,Marx,14
914,Trouble date,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,1,6,2.99,61,13.99,PG,"Trailers,Commentaries,Behind the Scenes",Christian,Gable,16
914,Trouble date,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,1,6,2.99,61,13.99,PG,"Trailers,Commentaries,Behind the Scenes",Kevin,Bloom,16
914,Trouble date,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,1,6,2.99,61,13.99,PG,"Trailers,Commentaries,Behind the Scenes",Judy,Dean,16
915,Truman crazy,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,1,7,4.99,92,9.99,G,"Trailers,Commentaries",Burt,Dukakis,1
917,Tuxedo mile,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,1,3,2.99,152,24.99,R,"Commentaries,Deleted Scenes,Behind the Scenes",Dan,Torn,15
919,Tycoon gathering,A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse,2006,1,3,4.99,82,17.99,G,"Trailers,Commentaries,Deleted Scenes",Vivien,Bergen,10
920,Unbreakable karate,A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia,2006,1,3,0.99,62,16.99,G,"Deleted Scenes,Behind the Scenes",Kirsten,Paltrow,13
924,Unforgiven zoolander,A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory,2006,1,7,0.99,129,15.99,PG,"Trailers,Commentaries,Behind the Scenes",Jennifer,Davis,14
924,Unforgiven zoolander,A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory,2006,1,7,0.99,129,15.99,PG,"Trailers,Commentaries,Behind the Scenes",Cuba,Olivier,14
925,United pilot,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,2006,1,3,0.99,164,27.99,R,"Trailers,Deleted Scenes",Val,Bolger,6
926,Untouchables sunrise,A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House,2006,1,5,2.99,120,11.99,NC-17,"Trailers,Deleted Scenes",Joe,Swank,6
928,Uptown young,A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park,2006,1,5,2.99,84,16.99,PG,Commentaries,Zero,Cage,3
928,Uptown young,A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park,2006,1,5,2.99,84,16.99,PG,Commentaries,Alec,Wayne,3
928,Uptown young,A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park,2006,1,5,2.99,84,16.99,PG,Commentaries,Tim,Hackman,3
929,Usual untouchables,A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank,2006,1,5,4.99,128,21.99,PG-13,"Trailers,Commentaries,Behind the Scenes",Christian,Gable,9
929,Usual untouchables,A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank,2006,1,5,4.99,128,21.99,PG-13,"Trailers,Commentaries,Behind the Scenes",Audrey,Olivier,9
930,Vacation boondock,A Fanciful Character Study of a Secret Agent And a Mad Scientist who must Reach a Teacher in Australia,2006,1,4,2.99,145,23.99,R,Commentaries,Christian,Gable,14
931,Valentine vanishing,A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California,2006,1,7,0.99,48,9.99,PG-13,"Trailers,Behind the Scenes",Burt,Dukakis,16
935,Vanished garden,A Intrepid Character Study of a Squirrel And a A Shark who must Kill a Lumberjack in California,2006,1,5,0.99,142,17.99,R,"Trailers,Commentaries,Deleted Scenes",Sandra,Kilmer,13
936,Vanishing rocky,A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention,2006,1,3,2.99,123,21.99,NC-17,"Trailers,Commentaries,Behind the Scenes",Matthew,Johansson,12
938,Velvet terminator,A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park,2006,1,3,4.99,173,14.99,R,Behind the Scenes,Zero,Cage,5
939,Vertigo northwest,A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan,2006,1,4,2.99,90,17.99,R,"Commentaries,Behind the Scenes",Penelope,Guiness,5
944,Virgin daisy,A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank,2006,1,6,4.99,179,29.99,PG-13,"Trailers,Behind the Scenes",Dan,Torn,7
944,Virgin daisy,A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank,2006,1,6,4.99,179,29.99,PG-13,"Trailers,Behind the Scenes",Alec,Wayne,7
945,Virginian pluto,A Emotional Panorama of a Dentist And a Crocodile who must Meet a Boy in Berlin,2006,1,5,0.99,164,22.99,R,Deleted Scenes,Karl,Berry,6
945,Virginian pluto,A Emotional Panorama of a Dentist And a Crocodile who must Meet a Boy in Berlin,2006,1,5,0.99,164,22.99,R,Deleted Scenes,Sandra,Peck,6
948,Voice peach,A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse,2006,1,6,0.99,139,22.99,PG-13,"Commentaries,Behind the Scenes",Vivien,Bergen,13
948,Voice peach,A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse,2006,1,6,0.99,139,22.99,PG-13,"Commentaries,Behind the Scenes",Helen,Voight,13
949,Volcano texas,A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback,2006,1,6,0.99,157,27.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",Cuba,Olivier,10
950,Volume house,A Boring Tale of a Dog And a Woman who must Meet a Dentist in California,2006,1,7,4.99,132,12.99,PG,Commentaries,Audrey,Olivier,4
953,Wait cider,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,2006,1,3,0.99,112,9.99,PG-13,Trailers,Woody,Hoffman,2
956,Wanda chamber,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,2006,1,7,4.99,107,23.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",Burt,Dukakis,10
957,War notting,A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies,2006,1,7,4.99,80,26.99,G,"Deleted Scenes,Behind the Scenes",Grace,Mostel,9
957,War notting,A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies,2006,1,7,4.99,80,26.99,G,"Deleted Scenes,Behind the Scenes",Helen,Voight,9
958,Wardrobe phantom,A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India,2006,1,6,2.99,178,19.99,G,"Trailers,Commentaries",Nick,Wahlberg,7
959,Warlock werewolf,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,2006,1,6,2.99,83,10.99,G,"Commentaries,Behind the Scenes",Grace,Mostel,3
959,Warlock werewolf,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,2006,1,6,2.99,83,10.99,G,"Commentaries,Behind the Scenes",Helen,Voight,3
962,Wasteland divine,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,2006,1,7,2.99,85,18.99,PG,"Trailers,Deleted Scenes,Behind the Scenes",Lucille,Tracy,4
963,Watch tracy,A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria,2006,1,5,0.99,78,12.99,PG,"Trailers,Deleted Scenes,Behind the Scenes",Val,Bolger,2
964,Waterfront deliverance,A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria,2006,1,4,4.99,61,17.99,G,Behind the Scenes,Joe,Swank,1
964,Waterfront deliverance,A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria,2006,1,4,4.99,61,17.99,G,Behind the Scenes,Christian,Gable,1
964,Waterfront deliverance,A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria,2006,1,4,4.99,61,17.99,G,Behind the Scenes,Elvis,Marx,1
965,Watership frontier,A Emotional Yarn of a Boat And a Crocodile who must Meet a Moose in Soviet Georgia,2006,1,6,0.99,112,28.99,G,Commentaries,Milla,Peck,11
966,Wedding apollo,A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft,2006,1,3,0.99,70,14.99,PG,Trailers,Ed,Chase,6
966,Wedding apollo,A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft,2006,1,3,0.99,70,14.99,PG,Trailers,Christian,Gable,6
966,Wedding apollo,A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft,2006,1,3,0.99,70,14.99,PG,Trailers,Uma,Wood,6
966,Wedding apollo,A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft,2006,1,3,0.99,70,14.99,PG,Trailers,Val,Bolger,6
967,Weekend personal,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,2006,1,5,2.99,134,26.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",Ed,Chase,14
967,Weekend personal,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,2006,1,5,2.99,134,26.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",Fred,Costner,14
967,Weekend personal,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,2006,1,5,2.99,134,26.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",Julia,Mcqueen,14
968,Werewolf lola,A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery,2006,1,6,4.99,79,19.99,G,"Trailers,Behind the Scenes",Cuba,Olivier,1
969,West lion,A Intrepid Drama of a Butler And a Lumberjack who must Challenge a Database Administrator in A Manhattan Penthouse,2006,1,4,4.99,159,29.99,G,Trailers,Zero,Cage,7
969,West lion,A Intrepid Drama of a Butler And a Lumberjack who must Challenge a Database Administrator in A Manhattan Penthouse,2006,1,4,4.99,159,29.99,G,Trailers,Cameron,Streep,7
970,Westward seabiscuit,A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China,2006,1,7,0.99,52,11.99,NC-17,"Commentaries,Deleted Scenes",Penelope,Guiness,4
970,Westward seabiscuit,A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China,2006,1,7,0.99,52,11.99,NC-17,"Commentaries,Deleted Scenes",Vivien,Bergen,4
971,Whale bikini,A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention,2006,1,4,4.99,109,11.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",Ed,Chase,9
971,Whale bikini,A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention,2006,1,4,4.99,109,11.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",Audrey,Olivier,9
972,Whisperer giant,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,2006,1,4,4.99,59,24.99,PG-13,"Trailers,Deleted Scenes",Milla,Peck,14
973,Wife turn,A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan,2006,1,3,4.99,183,27.99,NC-17,"Deleted Scenes,Behind the Scenes",Woody,Hoffman,6
974,Wild apollo,A Beautiful Story of a Monkey And a Sumo Wrestler who must Conquer a A Shark in A MySQL Convention,2006,1,4,0.99,181,24.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",Joe,Swank,13
977,Window side,A Astounding Character Study of a Womanizer And a Hunter who must Escape a Robot in A Monastery,2006,1,3,2.99,85,25.99,R,"Deleted Scenes,Behind the Scenes",Lucille,Tracy,16
978,Wisdom worker,A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station,2006,1,3,0.99,98,12.99,R,"Deleted Scenes,Behind the Scenes",Sissy,Sobieski,5
980,Wizard coldblooded,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,2006,1,4,4.99,75,12.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes",Penelope,Guiness,12
980,Wizard coldblooded,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,2006,1,4,4.99,75,12.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes",Christian,Gable,12
980,Wizard coldblooded,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,2006,1,4,4.99,75,12.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes",Tim,Hackman,12
981,Wolves desire,A Fast-Paced Drama of a Squirrel And a Robot who must Succumb a Technical Writer in A Manhattan Penthouse,2006,1,7,0.99,55,13.99,NC-17,Behind the Scenes,Sandra,Kilmer,16
983,Won dares,A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat,2006,1,7,2.99,105,18.99,PG,Behind the Scenes,Christian,Gable,12
983,Won dares,A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat,2006,1,7,2.99,105,18.99,PG,Behind the Scenes,Kirsten,Paltrow,12
985,Wonderland christmas,A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station,2006,1,4,4.99,111,19.99,PG,Commentaries,Cuba,Olivier,14
986,Wonka sea,A Brilliant Saga of a Boat And a Mad Scientist who must Meet a Moose in Ancient India,2006,1,6,2.99,85,24.99,NC-17,"Trailers,Commentaries",Julia,Mcqueen,2
988,Worker tarzan,A Action-Packed Yarn of a Secret Agent And a Technical Writer who must Battle a Sumo Wrestler in The First Manned Space Station,2006,1,7,2.99,139,26.99,R,"Trailers,Commentaries,Behind the Scenes",Zero,Cage,16
989,Working microcosmos,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,2006,1,4,4.99,74,22.99,R,"Commentaries,Deleted Scenes",Val,Bolger,16
